REPORT_DATE,PLATFORM_ID,PLATFORM,PARTNER_NAME,BUYER_NAME,SOURCE,ADVERTISER_NAME,PUBLISHER,AD_ACCOUNT_ID,CAMPAIGN_ID,CAMPAIGN_NAME,CAMPAIGN_START_DATE,CAMPAIGN_END_DATE,DEVICE,AD_FORMAT,COUNTRY_DATA,COUNTRY_USE,DATA_PROVIDER_ID,LIVERAMP_SEGMENT_ID,SEGMENT_NAME,GROSS_DATA_CPM,NET_CPM,IMPRESSIONS,CLICKS,GROSS_MEDIA_SPEND,TOTAL_DATA_REVENUE_EARNED,DATA_PROVIDER_REVENUE,LIVERAMP_REVENUE,DATA_USE,DATA_TYPE,DATA_PROVIDER,REV_SHARE_PREMIUM_BASIC,CONVERSIONS,ATTRIBUTABLE_REVENUE,AOFT,SOURCE_ID,UPLOAD_DATE
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001313629,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,,,940,,,0.35,0.25,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,516,,,0.35,0.25,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010089,ShareThis_US > Law & Government > Public Safety > Emergency Services,,,1831,,,0.36,0.25,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,,,,2000203129,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,,,2306,,,0.37,0.26,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014999,ShareThis_US > Sports > Team Sports > American Football,,,2306,,,0.37,0.26,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,,,,2000203129,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,,,3447,,,0.38,0.27,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001313629,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,,,2361,,,0.38,0.27,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014999,ShareThis_US > Sports > Team Sports > American Football,,,3447,,,0.38,0.27,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,1497,,,0.38,0.27,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013799,ShareThis_US > Home & Garden > Home Improvement > Plumbing,,,12939,,,0.38,0.27,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013789,ShareThis_US > Home & Garden > Home Improvement > House Painting & Finishing,,,12939,,,0.38,0.27,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013779,ShareThis_US > Home & Garden > Home Improvement > Construction & Power Tools,,,12939,,,0.38,0.27,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012269,ShareThis_US > Arts & Entertainment > Music & Audio > Country Music,,,3702,,,0.38,0.27,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011819,ShareThis_US > Autos & Vehicles > Boats & Watercraft,,,350,,,0.38,0.27,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010469,ShareThis_US > Home & Garden > Home Improvement > Flooring,,,12939,,,0.38,0.27,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010459,ShareThis_US > Home & Garden > Home Improvement > Locks & Locksmiths,,,12939,,,0.38,0.27,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010449,ShareThis_US > Home & Garden > Home Improvement > Roofing,,,12939,,,0.38,0.27,0.11,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014339,ShareThis_US > People & Society > Family & Relationships > Marriage,,,2117,,,0.39,0.27,0.12,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012399,ShareThis_US > Arts & Entertainment > Visual Art & Design > Art Museums & Galleries,,,362,,,0.39,0.27,0.12,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012359,ShareThis_US > Arts & Entertainment > Performing Arts > Opera,,,323,,,0.4,0.28,0.12,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012339,ShareThis_US > Arts & Entertainment > Performing Arts > Broadway & Musical Theater,,,1274,,,0.4,0.28,0.12,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001313629,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,,,3688,,,0.41,0.29,0.12,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012359,ShareThis_US > Arts & Entertainment > Performing Arts > Opera,,,1332,,,0.42,0.29,0.13,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012219,ShareThis_US > Arts & Entertainment > Movies > Bollywood & South Asian Film,,,6366,,,0.42,0.29,0.13,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010089,ShareThis_US > Law & Government > Public Safety > Emergency Services,,,112,,,0.42,0.29,0.13,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001333219,ShareThis > Interest from Social Activity > Kohler > Business and Industrial Construction and Maintenance,,,344,,,0.43,0.3,0.13,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013349,ShareThis_US > Food & Drink > Food > Snack Foods,,,1062,,,0.43,0.3,0.13,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290269,ShareThis_US > Business & Industrial > Business Services,,,2335,,,0.48,0.34,0.14,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012389,ShareThis_US > Arts & Entertainment > Visual Art & Design > Architecture,,,2464,,,0.48,0.34,0.14,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011979,ShareThis_US > Arts & Entertainment > Music & Audio > Folk & Traditional Music,,,525,,,0.48,0.34,0.14,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011509,ShareThis_US > Business & Industrial > Business Finance > Venture Capital,,,2335,,,0.48,0.34,0.14,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011119,ShareThis_US > Finance > Financial Planning & Management,,,2335,,,0.48,0.34,0.14,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010729,ShareThis_US > Health > Health Conditions > Sleep Disorders,,,1892,,,0.49,0.34,0.15,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009459,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,,,737,,,0.5,0.35,0.15,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009459,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,,,3841,,,0.52,0.36,0.16,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012269,ShareThis_US > Arts & Entertainment > Music & Audio > Country Music,,,239,,,0.54,0.38,0.16,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010769,ShareThis_US > Health > Health Conditions,,,979,,,0.54,0.38,0.16,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,315,,,0.55,0.39,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,315,,,0.55,0.39,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,315,,,0.55,0.39,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,315,,,0.55,0.39,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012269,ShareThis_US > Arts & Entertainment > Music & Audio > Country Music,,,251,,,0.55,0.39,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011359,ShareThis_US > Business & Industrial > Transportation & Logistics > Freight & Trucking,,,1821,,,0.55,0.39,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,315,,,0.55,0.39,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,315,,,0.55,0.39,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,315,,,0.55,0.39,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,315,,,0.55,0.39,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009459,ShareThis_US > Shopping > Consumer Resources > Coupons & Discount Offers,,,1629,,,0.55,0.39,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001011359,ShareThis_US > Business & Industrial > Transportation & Logistics > Freight & Trucking,,,566,,,0.56,0.39,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,4299,,,0.57,0.4,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012339,ShareThis_US > Arts & Entertainment > Performing Arts > Broadway & Musical Theater,,,6709,,,0.58,0.41,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012219,ShareThis_US > Arts & Entertainment > Movies > Bollywood & South Asian Film,,,1844,,,0.58,0.41,0.17,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001313629,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,,,1568,,,0.59,0.41,0.18,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,1354,,,0.6,0.42,0.18,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,336,,,0.6,0.42,0.18,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012389,ShareThis_US > Arts & Entertainment > Visual Art & Design > Architecture,,,2507,,,0.67,0.47,0.2,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,15617,,,0.67,0.47,0.2,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,6280,,,0.72,0.5,0.22,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,6280,,,0.72,0.5,0.22,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,6280,,,0.72,0.5,0.22,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,6280,,,0.72,0.5,0.22,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,6280,,,0.72,0.5,0.22,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,6280,,,0.72,0.5,0.22,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,6280,,,0.72,0.5,0.22,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,6280,,,0.72,0.5,0.22,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290319,ShareThis_US > Business & Industrial > Small Business,,,4209,,,0.75,0.53,0.23,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001290249,ShareThis_US > Business & Industrial > Business Finance,,,3705,,,0.77,0.54,0.23,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013049,ShareThis_US > Computers & Electronics > Software > Business & Productivity Software,,,3705,,,0.77,0.54,0.23,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,,,,2000045509,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->Arts & Entertainment,,,13119,,,0.78,0.55,0.23,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014499,ShareThis_US > Pets & Animals > Animal Products & Services > Veterinarians,,,3857,,,0.78,0.55,0.23,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,,,,2000044399,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->Science,,,6915,,,0.83,0.58,0.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001266449,ShareThis_US > Science > Computer Science,,,6915,,,0.83,0.58,0.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014689,ShareThis_US > Science > Mathematics,,,6915,,,0.83,0.58,0.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014669,ShareThis_US > Science > Earth Sciences > Water & Marine Sciences,,,6915,,,0.83,0.58,0.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014659,ShareThis_US > Science > Earth Sciences > Atmospheric Science,,,6915,,,0.83,0.58,0.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009599,ShareThis_US > Science > Computer Science > Machine Learning & Artificial Intelligence,,,6915,,,0.83,0.58,0.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013799,ShareThis_US > Home & Garden > Home Improvement > Plumbing,,,4208,,,0.84,0.59,0.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013789,ShareThis_US > Home & Garden > Home Improvement > House Painting & Finishing,,,4208,,,0.84,0.59,0.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013779,ShareThis_US > Home & Garden > Home Improvement > Construction & Power Tools,,,4208,,,0.84,0.59,0.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010469,ShareThis_US > Home & Garden > Home Improvement > Flooring,,,4208,,,0.84,0.59,0.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010459,ShareThis_US > Home & Garden > Home Improvement > Locks & Locksmiths,,,4208,,,0.84,0.59,0.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010449,ShareThis_US > Home & Garden > Home Improvement > Roofing,,,4208,,,0.84,0.59,0.25,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1003072826,ShareThis > Interest from Social Activity > HP > Vertical > DIY Projects,,,1413,,,0.85,0.6,0.26,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012019,ShareThis_US > Arts & Entertainment > Movies > Family Films,,,357,,,0.86,0.6,0.26,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009939,ShareThis_US > People & Society > Ethnic & Identity Groups > Asians & Diaspora,,,2597,,,0.86,0.6,0.26,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001012019,ShareThis_US > Arts & Entertainment > Movies > Family Films,,,4700,,,0.89,0.62,0.27,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,4078,,,0.91,0.64,0.27,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,4078,,,0.91,0.64,0.27,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,4078,,,0.91,0.64,0.27,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,4078,,,0.91,0.64,0.27,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,4078,,,0.91,0.64,0.27,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,4078,,,0.91,0.64,0.27,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,4078,,,0.91,0.64,0.27,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,4078,,,0.91,0.64,0.27,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010089,ShareThis_US > Law & Government > Public Safety > Emergency Services,,,565,,,0.93,0.65,0.28,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,5093,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,5093,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,5093,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,5093,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013799,ShareThis_US > Home & Garden > Home Improvement > Plumbing,,,31758,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013789,ShareThis_US > Home & Garden > Home Improvement > House Painting & Finishing,,,31758,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013779,ShareThis_US > Home & Garden > Home Improvement > Construction & Power Tools,,,31758,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010469,ShareThis_US > Home & Garden > Home Improvement > Flooring,,,31758,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010459,ShareThis_US > Home & Garden > Home Improvement > Locks & Locksmiths,,,31758,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010449,ShareThis_US > Home & Garden > Home Improvement > Roofing,,,31758,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,5093,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,5093,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,5093,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,5093,,,0.99,0.69,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014209,ShareThis_US > News > Gossip & Tabloid News > Scandals & Investigations,,,1524,,,1,0.7,0.3,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001009159,ShareThis_US > Travel > Specialty Travel > Adventure Travel,,,3461,,,1.03,0.72,0.31,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014329,ShareThis_US > People & Society > Family & Relationships > Family,,,453,,,1.04,0.73,0.31,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,,,,2000203129,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,,,14095,,,1.08,0.76,0.32,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001313629,ShareThis > ShareThis > Interest from Social Activity > Yahoo > Custom Fantasy Football Keywords Segment > 1,,,14095,,,1.08,0.76,0.32,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014999,ShareThis_US > Sports > Team Sports > American Football,,,14095,,,1.08,0.76,0.32,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1003072806,ShareThis > Interest from Social Activity > HP > Custom > Scrapbook,,,1873,,,1.1,0.77,0.33,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001014679,ShareThis_US > Science > Ecology & Environment > Climate Change & Global Warming,,,466,,,1.12,0.78,0.34,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010769,ShareThis_US > Health > Health Conditions,,,3827,,,1.12,0.78,0.34,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013999,ShareThis_US > Jobs & Education > Education > Training & Certification,,,4411,,,1.17,0.82,0.35,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013989,ShareThis_US > Jobs & Education > Education > Study Abroad,,,4411,,,1.17,0.82,0.35,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013969,ShareThis_US > Jobs & Education > Education > Homeschooling,,,4411,,,1.17,0.82,0.35,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001013959,ShareThis_US > Jobs & Education > Education > Distance Learning,,,4411,,,1.17,0.82,0.35,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010299,ShareThis_US > Jobs & Education > Education > Colleges & Universities,,,4411,,,1.17,0.82,0.35,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010289,ShareThis_US > Jobs & Education > Education > Early Childhood Education,,,4411,,,1.17,0.82,0.35,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010269,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,,,4411,,,1.17,0.82,0.35,,,SHARETHIS,,,,,,30-JUN-18
30-JUN-18,,Oath,,,,,,,,,,,,,USA,,,1001010249,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,,,4411,,,1.17,0.82,0.35,,,SHARETHIS,,,,,,30-JUN-18
